,acousticness,instrumentalness,key,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Emotion
244,0.199,0.000828,1,0.706,0.562,0.000828,1,0.288,-8.028,0,0.0509,80.004,4,0.211,3
245,0.815,0.712,6,0.601,0.499,0.712,6,0.109,-11.131,1,0.0343,96.981,4,0.531,3
246,0.499,1.28e-05,5,0.559,0.373,1.28e-05,5,0.124,-9.55,1,0.0924,36.542,4,0.12,3
247,0.519,1.76e-06,4,0.702,0.599,1.76e-06,4,0.0704,-8.117,1,0.0416,113.995,4,0.773,3
248,0.681,0.000141,8,0.678,0.299,0.000141,8,0.11,-11.664,1,0.0863,98.049,4,0.197,3
249,0.933,0.581,4,0.428,0.566,0.581,4,0.0977,-8.352,1,0.0279,139.791,4,0.0778,3
250,0.797,0.501,9,0.78,0.582,0.501,9,0.0805,-9.46,0,0.0604,134.995,4,0.483,3
251,0.673,0.156,10,0.472,0.356,0.156,10,0.134,-14.542,1,0.0464,90.433,4,0.0351,3
252,0.213,0.0161,2,0.316,0.545,0.0161,2,0.122,-9.301,1,0.0511,119.891,5,0.308,3
253,0.226,0.00716,4,0.413,0.263,0.00716,4,0.129,-12.284,1,0.0721,112.95,4,0.16,3
254,0.799,0.00243,7,0.551,0.0876,0.00243,7,0.178,-25.719,1,0.154,135.895,4,0.268,3
255,0.105,0.000806,8,0.561,0.808,0.000806,8,0.124,-4.944,1,0.178,197.903,4,0.658,3
256,0.194,1.07e-06,10,0.504,0.446,1.07e-06,10,0.346,-9.127,0,0.229,129.126,4,0.281,3
257,0.217,0.00474,3,0.756,0.609,0.00474,3,0.096,-7.927,1,0.0544,117.023,4,0.537,3
258,0.163,0.00775,9,0.6,0.902,0.00775,9,0.164,-3.729,1,0.0354,130.077,4,0.358,3
259,0.887,6.34e-06,4,0.788,0.21,6.34e-06,4,0.278,-15.518,1,0.321,93.525,4,0.445,3
260,0.407,0.0,0,0.52,0.53,0.0,0,0.673,-8.186,1,0.108,109.864,4,0.509,3
261,0.716,0.00117,1,0.64,0.582,0.00117,1,0.328,-9.529,1,0.041,100.024,4,0.085,3
262,0.39,0.0141,7,0.799,0.648,0.0141,7,0.281,-8.94,1,0.0289,111.489,4,0.34,3
263,0.146,0.0227,1,0.824,0.413,0.0227,1,0.102,-10.676,1,0.051,114.973,4,0.676,3
264,0.461,0.826,5,0.328,0.472,0.826,5,0.108,-11.392,0,0.0284,112.001,4,0.0597,3
265,0.464,0.0406,3,0.633,0.69,0.0406,3,0.0835,-5.671,1,0.0671,79.97,4,0.434,3
266,0.561,3.12e-06,6,0.417,0.46,3.12e-06,6,0.112,-6.864,0,0.0307,120.042,3,0.0454,3
267,0.128,0.000652,8,0.48,0.382,0.000652,8,0.0953,-14.112,1,0.0342,122.057,4,0.0857,3
268,0.0686,0.0203,9,0.559,0.626,0.0203,9,0.101,-7.962,0,0.0606,195.878,4,0.0966,3
269,0.115,0.151,9,0.428,0.589,0.151,9,0.113,-8.276,0,0.0624,132.266,4,0.174,3
270,0.217,2.39e-05,1,0.642,0.311,2.39e-05,1,0.0756,-10.931,0,0.039,144.936,4,0.49,3
271,0.0744,0.000134,10,0.797,0.625,0.000134,10,0.115,-7.78,1,0.0791,100.015,4,0.67,3
272,0.198,7.82e-05,4,0.371,0.653,7.82e-05,4,0.217,-5.754,0,0.214,146.983,4,0.455,3
273,0.802,0.807,0,0.759,0.408,0.807,0,0.109,-14.388,1,0.0542,122.986,4,0.208,3
274,0.616,0.339,10,0.575,0.494,0.339,10,0.552,-8.731,0,0.372,167.085,5,0.459,3
275,0.222,2.19e-06,4,0.717,0.396,2.19e-06,4,0.109,-7.468,1,0.0578,148.004,4,0.712,3
276,0.533,0.16,6,0.581,0.509,0.16,6,0.151,-10.621,0,0.0742,155.823,4,0.297,3
277,0.807,0.0,1,0.86,0.332,0.0,1,0.106,-10.263,1,0.22,140.949,4,0.26,3
278,0.359,0.0343,11,0.752,0.692,0.0343,11,0.103,-6.436,0,0.0242,114.987,4,0.743,3
279,0.626,0.021,11,0.602,0.614,0.021,11,0.0738,-6.058,0,0.0633,137.992,4,0.333,3
280,0.164,5.4e-05,11,0.724,0.458,5.4e-05,11,0.137,-7.357,0,0.0353,89.98,4,0.398,3
281,0.00883,2.93e-06,8,0.567,0.423,2.93e-06,8,0.0947,-8.845,1,0.0409,138.033,4,0.135,3
282,0.759,0.0688,0,0.496,0.495,0.0688,0,0.108,-8.626,1,0.0294,75.514,4,0.514,3
283,0.0235,0.00546,8,0.453,0.275,0.00546,8,0.0966,-16.476,1,0.0397,129.916,4,0.0385,3
284,0.484,0.00371,7,0.453,0.558,0.00371,7,0.23,-6.831,1,0.0267,86.905,4,0.197,3
285,0.0214,0.576,5,0.815,0.479,0.576,5,0.0723,-8.544,1,0.0511,90.029,4,0.783,3
286,0.18,1.46e-05,0,0.65,0.796,1.46e-05,0,0.0588,-6.832,1,0.0547,115.893,4,0.497,3
287,0.582,0.775,11,0.421,0.407,0.775,11,0.117,-10.732,1,0.0777,80.748,3,0.238,3
288,0.226,0.00426,5,0.734,0.589,0.00426,5,0.113,-7.66,0,0.0902,106.068,4,0.344,3
289,0.206,0.0424,11,0.28,0.322,0.0424,11,0.0748,-8.326,0,0.0372,48.175,4,0.227,3
290,0.837,0.000163,10,0.618,0.217,0.000163,10,0.538,-15.372,1,0.0515,116.013,4,0.0872,3
291,0.0461,0.537,8,0.425,0.533,0.537,8,0.0903,-8.958,1,0.0388,151.902,4,0.312,3
292,0.533,0.108,2,0.358,0.438,0.108,2,0.0997,-12.672,1,0.0836,169.921,4,0.0815,3
293,0.553,0.000436,10,0.164,0.435,0.000436,10,0.104,-8.972,1,0.0369,176.607,3,0.158,3
294,0.658,0.0174,0,0.32,0.553,0.0174,0,0.145,-6.832,1,0.039,98.665,1,0.145,3
295,0.719,5.54e-05,9,0.451,0.258,5.54e-05,9,0.0558,-11.101,0,0.0402,143.072,4,0.127,3
296,0.344,0.000503,9,0.435,0.356,0.000503,9,0.361,-10.62,1,0.0281,132.288,3,0.0947,3
297,0.976,0.00431,10,0.459,0.217,0.00431,10,0.0948,-17.037,0,0.0429,130.081,4,0.0961,3
298,0.128,0.00438,5,0.617,0.524,0.00438,5,0.362,-8.885,0,0.103,142.046,4,0.24,3
299,0.0788,0.716,0,0.709,0.648,0.716,0,0.315,-8.051,1,0.0456,105.02,4,0.715,3
300,0.456,0.000796,9,0.705,0.347,0.000796,9,0.0515,-6.516,1,0.0502,72.916,4,0.535,3
301,0.218,8.16e-05,3,0.694,0.617,8.16e-05,3,0.387,-9.285,1,0.208,126.969,4,0.536,3
302,0.739,1.21e-06,0,0.694,0.347,1.21e-06,0,0.114,-7.935,1,0.0553,116.005,4,0.218,3
303,0.0512,0.62,1,0.739,0.505,0.62,1,0.106,-8.064,0,0.0402,96.999,4,0.192,3
304,0.483,0.835,9,0.591,0.446,0.835,9,0.152,-16.538,1,0.0443,97.803,4,0.219,3
305,0.087,0.865,9,0.583,0.523,0.865,9,0.102,-11.255,0,0.0481,80.979,4,0.16,3
306,0.157,0.9,0,0.388,0.427,0.9,0,0.107,-10.329,0,0.0396,179.991,4,0.207,3
307,0.691,1.91e-05,4,0.598,0.264,1.91e-05,4,0.11,-9.98,0,0.0476,94.726,4,0.039,3
308,0.585,0.859,5,0.416,0.58,0.859,5,0.252,-10.715,1,0.0386,95.569,4,0.0769,3
309,0.534,0.887,0,0.427,0.38,0.887,0,0.0968,-11.201,1,0.0307,130.031,4,0.0366,3
310,0.816,0.842,5,0.444,0.131,0.842,5,0.107,-15.03,1,0.0323,123.803,4,0.0528,3
311,0.79,0.913,2,0.59,0.571,0.913,2,0.194,-10.89,0,0.0396,171.975,4,0.0779,3
312,0.134,0.0493,11,0.582,0.348,0.0493,11,0.135,-12.618,0,0.0297,157.999,4,0.342,3
313,0.174,0.826,7,0.651,0.378,0.826,7,0.11,-12.782,1,0.0563,168.374,4,0.46,3
314,0.764,6.09e-05,2,0.64,0.403,6.09e-05,2,0.112,-8.411,0,0.0523,159.819,4,0.234,3
315,0.787,0.89,4,0.702,0.319,0.89,4,0.0993,-16.042,0,0.0508,95.021,4,0.629,3
316,0.434,0.94,5,0.509,0.496,0.94,5,0.142,-10.859,1,0.0286,100.025,4,0.509,3
317,0.986,0.936,1,0.248,0.0162,0.936,1,0.0886,-25.949,0,0.04,67.882,4,0.0388,3
318,0.0849,0.835,10,0.795,0.572,0.835,10,0.0696,-9.144,0,0.0588,91.047,4,0.606,3
319,0.436,0.785,6,0.236,0.22,0.785,6,0.0998,-13.377,0,0.0293,142.299,3,0.0734,3
320,0.865,0.912,2,0.453,0.662,0.912,2,0.192,-7.324,1,0.0299,172.231,4,0.209,3
321,0.0137,0.779,0,0.597,0.551,0.779,0,0.122,-8.755,1,0.0334,174.02,4,0.421,3
322,0.559,0.816,11,0.766,0.368,0.816,11,0.0726,-14.567,1,0.0637,164.035,4,0.431,3
323,0.0341,0.889,8,0.574,0.647,0.889,8,0.102,-10.108,1,0.0274,90.009,4,0.271,3
324,0.409,0.834,10,0.553,0.48,0.834,10,0.102,-10.272,0,0.0344,95.38,4,0.625,3
325,0.167,0.745,8,0.547,0.518,0.745,8,0.0996,-10.088,1,0.0277,84.002,4,0.34,3
326,0.737,0.147,10,0.381,0.328,0.147,10,0.149,-11.409,0,0.0292,130.337,4,0.0533,3
327,0.495,0.964,5,0.488,0.56,0.964,5,0.378,-8.508,0,0.0287,88.023,4,0.109,3
328,0.00768,0.845,2,0.665,0.78,0.845,2,0.272,-8.829,1,0.056,176.008,4,0.354,3
329,0.9,0.356,0,0.781,0.32,0.356,0,0.101,-19.219,1,0.0491,139.976,4,0.769,3
330,0.0244,0.0543,0,0.301,0.57,0.0543,0,0.0868,-8.52,1,0.0316,171.845,4,0.0796,3
331,0.000378,0.413,0,0.497,0.456,0.413,0,0.318,-10.863,1,0.0261,173.959,4,0.33,3
332,0.827,0.912,4,0.693,0.21,0.912,4,0.261,-18.923,0,0.033,87.007,4,0.246,3
333,0.792,0.118,10,0.28,0.167,0.118,10,0.0999,-12.677,1,0.0319,94.854,4,0.127,3
334,0.61,0.0134,11,0.375,0.462,0.0134,11,0.0833,-12.405,1,0.0601,79.607,4,0.304,3
335,0.982,0.915,0,0.374,0.0498,0.915,0,0.0924,-22.521,1,0.0404,115.859,4,0.0365,3
336,0.945,0.9,9,0.754,0.0612,0.9,9,0.0801,-23.814,0,0.0579,157.962,4,0.67,3
337,0.0565,0.7,0,0.384,0.512,0.7,0,0.122,-10.869,1,0.0357,124.798,4,0.0387,3
338,0.597,0.86,1,0.68,0.299,0.86,1,0.112,-12.776,0,0.0289,100.008,4,0.0404,3
339,0.162,0.0998,4,0.589,0.415,0.0998,4,0.107,-10.302,0,0.0288,158.044,4,0.351,3
340,0.29,0.895,5,0.642,0.317,0.895,5,0.0797,-19.524,0,0.0384,100.013,4,0.153,3
341,0.942,0.889,2,0.489,0.231,0.889,2,0.349,-19.774,1,0.0351,152.034,4,0.0809,3
342,0.105,0.49,1,0.583,0.46,0.49,1,0.115,-15.08,0,0.0435,173.992,4,0.75,3
343,0.0242,0.923,2,0.755,0.463,0.923,2,0.0811,-11.132,0,0.0391,93.987,4,0.708,3
344,0.837,0.905,7,0.57,0.255,0.905,7,0.0777,-17.355,0,0.0263,79.986,4,0.519,3
345,0.07,0.91,0,0.609,0.438,0.91,0,0.112,-13.989,1,0.0302,120.007,4,0.0563,3
346,0.254,0.843,10,0.505,0.798,0.843,10,0.337,-10.706,1,0.0251,107.023,4,0.836,3
347,0.618,0.869,9,0.501,0.354,0.869,9,0.112,-11.518,0,0.0308,120.172,3,0.41,3
348,0.427,0.922,7,0.523,0.569,0.922,7,0.0827,-9.443,1,0.0268,139.995,4,0.382,3
349,0.286,0.931,4,0.569,0.473,0.931,4,0.317,-12.574,0,0.0416,85.009,4,0.624,3
350,0.666,0.000753,9,0.581,0.494,0.000753,9,0.316,-8.444,1,0.0236,89.998,4,0.209,3
351,0.124,0.948,9,0.51,0.715,0.948,9,0.206,-13.303,0,0.041,169.986,4,0.184,3
352,0.564,0.816,10,0.602,0.31,0.816,10,0.108,-17.09,0,0.0302,105.01,4,0.437,3
353,0.436,0.785,6,0.236,0.22,0.785,6,0.0998,-13.377,0,0.0293,142.299,3,0.0734,3
354,0.246,0.000996,2,0.667,0.518,0.000996,2,0.129,-8.634,1,0.0271,92.017,4,0.329,3
355,0.246,0.000996,2,0.667,0.518,0.000996,2,0.129,-8.634,1,0.0271,92.017,4,0.329,3
356,0.775,0.897,7,0.566,0.166,0.897,7,0.0914,-16.379,1,0.0285,109.965,4,0.0574,3
357,0.00374,0.925,7,0.539,0.486,0.925,7,0.156,-10.794,1,0.0315,79.96,4,0.295,3
358,0.00782,0.00183,9,0.588,0.677,0.00183,9,0.131,-7.476,0,0.0303,143.978,4,0.565,3
359,0.588,0.977,0,0.585,0.349,0.977,0,0.184,-15.794,1,0.0369,83.996,4,0.342,3
360,0.11,0.847,8,0.514,0.411,0.847,8,0.111,-10.245,1,0.0366,88.026,4,0.0383,3
361,0.202,0.00442,11,0.665,0.633,0.00442,11,0.128,-6.862,0,0.0397,93.923,4,0.229,3
362,0.13,0.892,5,0.749,0.575,0.892,5,0.0613,-12.862,0,0.113,100.0,4,0.577,3
363,0.103,0.871,0,0.573,0.841,0.871,0,0.0884,-7.519,0,0.0347,159.948,4,0.963,3
364,0.065,0.829,3,0.566,0.394,0.829,3,0.096,-12.722,1,0.0257,87.988,4,0.0992,3
365,0.33,0.894,9,0.505,0.322,0.894,9,0.319,-11.731,0,0.0304,183.994,4,0.376,3
366,0.0458,0.657,8,0.828,0.555,0.657,8,0.132,-9.724,1,0.0591,110.462,4,0.3,3
367,0.525,0.93,9,0.568,0.223,0.93,9,0.193,-19.83,0,0.0303,100.022,4,0.111,3
368,0.0341,0.71,8,0.733,0.462,0.71,8,0.27,-12.501,0,0.0717,154.976,4,0.796,3
369,0.019,0.275,7,0.404,0.729,0.275,7,0.0961,-6.474,0,0.0361,91.758,4,0.337,3
370,0.597,0.86,1,0.68,0.299,0.86,1,0.112,-12.776,0,0.0289,100.008,4,0.0404,3
371,0.653,0.368,8,0.754,0.384,0.368,8,0.184,-12.52,1,0.0332,130.004,4,0.306,3
372,0.608,0.28,4,0.526,0.454,0.28,4,0.113,-11.906,1,0.0292,139.988,4,0.101,3
373,0.956,0.858,11,0.365,0.187,0.858,11,0.0859,-18.477,0,0.0359,129.966,4,0.0867,3
374,0.441,0.000861,1,0.659,0.591,0.000861,1,0.0862,-6.713,1,0.0313,121.14,4,0.707,3
375,9.44e-05,5.79e-05,0,0.545,0.699,5.79e-05,0,0.12,-8.76,1,0.0338,119.589,4,0.6,3
376,0.219,0.0774,10,0.905,0.676,0.0774,10,0.116,-4.349,0,0.0518,115.976,4,0.776,3
377,0.384,0.000426,2,0.781,0.552,0.000426,2,0.0741,-5.975,1,0.0316,107.068,4,0.842,3
378,0.298,9.24e-06,5,0.871,0.346,9.24e-06,5,0.108,-9.481,1,0.0522,110.049,4,0.659,3
379,0.541,0.16,4,0.83,0.464,0.16,4,0.0854,-7.014,1,0.109,142.932,4,0.649,3
380,0.599,0.0264,6,0.803,0.307,0.0264,6,0.139,-12.606,1,0.0608,142.808,4,0.345,3
381,0.673,0.00454,5,0.759,0.69,0.00454,5,0.158,-9.931,1,0.0376,97.594,4,0.965,3
382,0.416,0.0,0,0.803,0.55,0.0,0,0.085,-7.105,1,0.105,121.992,4,0.763,3
383,0.927,4.61e-05,2,0.636,0.203,4.61e-05,2,0.109,-10.591,1,0.0474,120.352,5,0.142,3
384,0.441,0.000717,0,0.381,0.473,0.000717,0,0.109,-8.023,1,0.0419,166.281,4,0.686,3
385,0.872,0.0,2,0.721,0.299,0.0,2,0.132,-9.672,1,0.0412,118.957,4,0.445,3
386,0.595,0.0,11,0.686,0.457,0.0,11,0.105,-8.322,1,0.0468,150.953,4,0.718,3
387,0.97,0.567,3,0.4,0.162,0.567,3,0.0902,-15.634,1,0.0361,177.507,4,0.304,3
388,0.916,0.0411,11,0.658,0.441,0.0411,11,0.102,-7.466,0,0.0289,134.608,4,0.385,3
389,0.0783,0.0926,2,0.531,0.805,0.0926,2,0.116,-7.127,1,0.0433,129.107,4,0.349,3
390,0.0356,0.225,11,0.312,0.543,0.225,11,0.128,-9.875,1,0.0308,140.109,4,0.178,3
391,0.85,4.59e-06,4,0.59,0.26,4.59e-06,4,0.117,-14.065,0,0.0484,77.118,4,0.112,3
392,0.0667,0.0041,0,0.408,0.6,0.0041,0,0.161,-8.19,0,0.0517,118.167,4,0.305,3
393,0.195,0.0,2,0.629,0.722,0.0,2,0.108,-5.693,1,0.0277,118.003,4,0.58,3
394,0.227,0.000309,3,0.503,0.573,0.000309,3,0.156,-6.482,0,0.0292,134.559,4,0.483,3
395,0.4,2.39e-06,2,0.526,0.756,2.39e-06,2,0.426,-5.083,0,0.0266,91.985,4,0.668,3
396,0.508,0.86,0,0.476,0.241,0.86,0,0.105,-17.464,0,0.0393,79.885,4,0.397,3
397,0.688,0.202,11,0.492,0.29,0.202,11,0.0897,-11.285,0,0.0268,85.07,4,0.181,3
398,0.549,0.000295,4,0.621,0.645,0.000295,4,0.116,-7.663,1,0.044,81.058,4,0.378,3
399,0.00998,0.0997,2,0.41,0.691,0.0997,2,0.0877,-8.86,1,0.0895,90.749,4,0.724,3
400,0.259,0.296,9,0.697,0.747,0.296,9,0.0621,-6.137,0,0.0275,113.402,4,0.961,3
401,0.871,1.84e-05,5,0.469,0.273,1.84e-05,5,0.109,-9.723,1,0.0321,82.671,4,0.0734,3
402,0.376,0.0,9,0.463,0.368,0.0,9,0.149,-11.546,1,0.048,141.974,4,0.75,3
403,0.618,5.49e-06,5,0.481,0.381,5.49e-06,5,0.101,-8.893,1,0.0346,93.751,4,0.195,3
404,0.85,0.122,3,0.655,0.255,0.122,3,0.136,-15.543,1,0.0429,82.569,4,0.446,3
405,0.853,0.66,0,0.485,0.119,0.66,0,0.112,-20.094,0,0.0336,115.094,5,0.0891,3
406,0.0498,0.0674,1,0.833,0.325,0.0674,1,0.15,-10.093,0,0.0404,102.02,4,0.864,3
407,0.573,0.844,9,0.545,0.368,0.844,9,0.136,-13.946,0,0.0336,103.7,4,0.615,3
408,0.818,0.344,7,0.433,0.443,0.344,7,0.136,-12.413,1,0.0417,158.432,4,0.409,3
409,0.914,0.000224,5,0.483,0.119,0.000224,5,0.105,-17.748,1,0.0398,164.322,4,0.363,3
410,0.0241,0.0,1,0.563,0.555,0.0,1,0.0632,-8.767,0,0.0293,112.369,4,0.482,3
411,0.871,2.59e-06,6,0.531,0.217,2.59e-06,6,0.101,-13.883,1,0.0302,106.842,4,0.34,3
412,0.0019,4.28e-06,2,0.633,0.682,4.28e-06,2,0.109,-5.963,1,0.0274,125.095,4,0.168,3
413,0.278,0.282,4,0.659,0.835,0.282,4,0.138,-8.075,1,0.0277,149.979,4,0.969,3
414,0.902,0.000124,6,0.566,0.398,0.000124,6,0.117,-9.778,1,0.0298,111.24,4,0.555,3
415,0.828,1.19e-06,9,0.703,0.329,1.19e-06,9,0.132,-9.141,1,0.0303,105.79,4,0.472,3
416,0.0625,0.294,4,0.367,0.71,0.294,4,0.1,-7.454,0,0.0311,154.351,4,0.242,3
417,0.113,0.0512,7,0.543,0.542,0.0512,7,0.39,-8.649,1,0.0478,140.092,4,0.261,3
418,0.896,0.0,7,0.705,0.0969,0.0,7,0.103,-15.88,1,0.046,140.274,4,0.397,3
419,0.112,0.0,5,0.793,0.464,0.0,5,0.109,-6.624,1,0.0386,124.997,4,0.851,3
420,0.0952,1.1e-06,0,0.937,0.528,1.1e-06,0,0.237,-6.305,1,0.0353,104.96,4,0.766,3
421,0.175,0.0,0,0.76,0.714,0.0,0,0.0778,-7.134,1,0.0274,110.007,4,0.774,3
422,0.285,0.00058,7,0.564,0.476,0.00058,7,0.322,-10.666,1,0.0299,62.503,4,0.517,3
423,0.157,0.0,0,0.587,0.943,0.0,0,0.248,-3.277,1,0.0346,103.013,4,0.747,3
424,0.639,7.11e-06,2,0.428,0.56,7.11e-06,2,0.125,-7.99,1,0.0302,96.093,4,0.653,3
425,0.949,0.732,2,0.498,0.253,0.732,2,0.134,-13.566,1,0.041,143.043,4,0.711,3
426,0.738,0.000998,0,0.508,0.362,0.000998,0,0.0922,-9.688,1,0.0262,107.459,4,0.328,3
427,0.692,0.00027,10,0.396,0.201,0.00027,10,0.103,-15.411,1,0.0319,144.712,3,0.0972,3
428,0.898,6e-05,0,0.341,0.177,6e-05,0,0.103,-9.385,1,0.0339,102.334,3,0.158,3
429,0.773,7.69e-05,7,0.506,0.51,7.69e-05,7,0.0766,-10.79,1,0.0415,95.182,4,0.0834,3
430,0.18,0.0,8,0.567,0.617,0.0,8,0.108,-6.406,1,0.0874,64.389,4,0.886,3
431,0.679,0.182,7,0.334,0.26,0.182,7,0.122,-15.845,1,0.0425,176.887,4,0.403,3
432,0.835,0.0118,9,0.498,0.206,0.0118,9,0.173,-14.405,1,0.0453,79.055,4,0.0654,3
433,0.575,0.491,0,0.281,0.103,0.491,0,0.13,-17.972,1,0.0311,79.436,4,0.0387,3
434,0.0165,0.114,11,0.535,0.761,0.114,11,0.0485,-7.589,0,0.0373,149.968,4,0.248,3
435,0.125,0.329,11,0.638,0.835,0.329,11,0.1,-7.556,0,0.0687,172.102,4,0.779,3
436,0.0467,0.723,0,0.345,0.809,0.723,0,0.074,-6.655,1,0.106,150.234,4,0.323,3
437,0.436,0.678,6,0.516,0.737,0.678,6,0.392,-8.189,0,0.0362,79.852,4,0.547,3
438,0.878,0.000997,7,0.327,0.426,0.000997,7,0.18,-11.576,0,0.027,93.949,4,0.169,3
439,0.285,0.636,2,0.516,0.739,0.636,2,0.111,-8.471,1,0.0292,109.837,4,0.256,3
440,0.0173,0.497,11,0.615,0.419,0.497,11,0.135,-8.8,0,0.0395,76.997,4,0.216,3
441,0.712,0.116,5,0.648,0.185,0.116,5,0.0881,-13.214,1,0.0314,109.941,3,0.328,3
442,0.585,0.000291,7,0.596,0.506,0.000291,7,0.137,-9.789,1,0.0247,94.516,4,0.279,3
443,0.904,4.68e-05,1,0.567,0.203,4.68e-05,1,0.113,-16.735,0,0.0365,93.8,4,0.4,3
444,0.0122,0.464,4,0.478,0.69,0.464,4,0.135,-7.752,0,0.0747,144.511,4,0.183,3
445,0.546,4.3e-05,3,0.575,0.563,4.3e-05,3,0.105,-6.12,0,0.0302,121.057,4,0.339,3
446,0.772,0.126,9,0.606,0.292,0.126,9,0.11,-11.829,0,0.0627,76.098,4,0.165,3
447,0.181,0.489,1,0.494,0.417,0.489,1,0.0766,-10.013,1,0.0362,119.853,4,0.224,3
448,0.267,0.00252,2,0.584,0.509,0.00252,2,0.36,-13.109,1,0.0287,90.457,4,0.367,3
449,0.0246,0.00677,9,0.622,0.445,0.00677,9,0.0871,-7.644,1,0.0273,111.125,4,0.197,3
450,0.00489,0.000526,2,0.759,0.625,0.000526,2,0.047,-9.095,1,0.0558,131.923,4,0.899,3
451,0.229,0.0,2,0.295,0.713,0.0,2,0.13,-6.129,1,0.0816,83.149,4,0.531,3
452,0.75,0.000276,2,0.543,0.25,0.000276,2,0.145,-14.145,1,0.0675,84.88,4,0.452,3
453,0.818,0.374,11,0.765,0.486,0.374,11,0.084,-12.379,0,0.0309,122.908,4,0.422,3
454,0.749,0.183,4,0.863,0.474,0.183,4,0.147,-11.103,1,0.0712,124.038,4,0.668,3
455,0.739,0.0,1,0.631,0.424,0.0,1,0.123,-8.56,1,0.0411,129.508,4,0.348,3
456,0.903,0.0022,7,0.266,0.405,0.0022,7,0.105,-10.694,0,0.0335,141.638,5,0.106,3
457,0.0027,9.3e-05,0,0.523,0.869,9.3e-05,0,0.0934,-5.837,1,0.0543,140.225,4,0.239,3
458,0.727,1.71e-05,5,0.56,0.442,1.71e-05,5,0.11,-7.224,1,0.0243,146.448,4,0.212,3
459,0.00239,0.00013,11,0.429,0.661,0.00013,11,0.234,-7.227,1,0.0281,173.365,4,0.285,3
460,0.0405,0.0,9,0.354,0.908,0.0,9,0.181,-5.997,1,0.0447,171.135,4,0.51,3
461,0.76,0.134,5,0.561,0.33,0.134,5,0.106,-13.51,1,0.0268,79.01,4,0.378,3
462,0.216,0.638,7,0.631,0.586,0.638,7,0.117,-9.104,0,0.0306,138.031,4,0.439,3
463,0.0304,0.798,7,0.718,0.881,0.798,7,0.0824,-7.998,1,0.0413,123.012,4,0.157,3
464,0.0382,0.463,8,0.687,0.556,0.463,8,0.213,-7.051,1,0.0282,136.027,4,0.466,3
465,0.796,1.81e-05,6,0.552,0.213,1.81e-05,6,0.133,-13.522,1,0.0285,74.968,4,0.161,3
466,0.297,0.0,11,0.672,0.802,0.0,11,0.192,-5.814,1,0.049,134.928,4,0.882,3
467,0.618,0.000312,6,0.784,0.845,0.000312,6,0.14,-7.204,0,0.0542,133.503,4,0.96,3
468,0.159,1.49e-05,11,0.632,0.693,1.49e-05,11,0.281,-3.582,1,0.0344,97.993,4,0.486,3
469,0.0874,0.000223,7,0.41,0.53,0.000223,7,0.137,-8.685,1,0.0271,74.923,4,0.341,3
470,0.173,0.00126,5,0.493,0.424,0.00126,5,0.0922,-13.412,0,0.0299,105.763,4,0.507,3
471,0.515,0.000525,11,0.298,0.44,0.000525,11,0.105,-10.358,0,0.033,173.741,4,0.199,3
472,0.698,2.89e-05,8,0.324,0.208,2.89e-05,8,0.11,-8.848,1,0.0288,166.366,3,0.193,3
473,0.615,3.13e-05,7,0.497,0.343,3.13e-05,7,0.099,-11.482,1,0.0369,136.118,4,0.407,3
474,0.502,0.0,7,0.567,0.605,0.0,7,0.215,-7.433,1,0.0305,113.907,4,0.754,3
475,0.79,0.0,7,0.402,0.32,0.0,7,0.268,-9.368,0,0.0341,75.866,4,0.564,3
476,0.195,0.0,8,0.729,0.324,0.0,8,0.101,-13.017,0,0.0393,116.855,4,0.679,3
477,0.606,0.0,10,0.677,0.624,0.0,10,0.0875,-7.009,0,0.0844,126.214,4,0.809,3
478,0.0187,0.746,3,0.623,0.732,0.746,3,0.101,-7.124,1,0.0539,127.016,4,0.327,3
479,0.748,0.624,2,0.2,0.0778,0.624,2,0.108,-20.144,1,0.0367,68.249,3,0.207,3
480,0.013,0.829,7,0.533,0.761,0.829,7,0.207,-10.632,1,0.0298,122.777,4,0.917,3
481,0.374,0.000848,9,0.441,0.684,0.000848,9,0.108,-7.495,0,0.031,199.001,4,0.971,3
482,0.0634,0.00075,0,0.476,0.619,0.00075,0,0.258,-7.221,1,0.0398,117.113,4,0.154,3
483,0.00877,0.000454,5,0.408,0.925,0.000454,5,0.12,-4.88,1,0.0533,126.405,4,0.361,3
484,0.0392,0.332,10,0.799,0.611,0.332,10,0.0769,-8.562,1,0.0591,119.985,4,0.701,3
485,0.00442,0.000142,4,0.434,0.842,0.000142,4,0.308,-4.468,1,0.038,169.935,4,0.838,3
486,0.00109,2.17e-05,0,0.565,0.881,2.17e-05,0,0.106,-4.475,1,0.0356,121.972,4,0.427,3
487,0.444,0.0,6,0.623,0.524,0.0,6,0.333,-9.031,0,0.0271,124.915,4,0.611,3
488,0.923,0.00168,6,0.642,0.151,0.00168,6,0.0916,-11.99,1,0.0321,130.712,3,0.265,3
489,0.624,0.0379,9,0.794,0.252,0.0379,9,0.105,-14.037,1,0.118,94.084,4,0.468,3
490,0.178,0.934,6,0.545,0.742,0.934,6,0.311,-8.347,0,0.0272,94.04,4,0.655,3
491,0.0107,0.803,1,0.747,0.68,0.803,1,0.0964,-6.187,1,0.0346,93.804,4,0.594,3
